4142: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
3263: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
1851: [(2858, 5.0), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
4664: [(260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
1518: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
2203: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
1423: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
4347: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
6004: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
3818: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
4041: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
2241: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
5558: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
2777: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
1363: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
5290: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
5740: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
4803: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
800: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
750: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
2849: [(260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
3345: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
3847: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
5213: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
1085: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
875: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
1074: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
4375: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
773: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
5999: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
33: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
3431: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
4985: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1198, 3.6993487698986973)]
3446: [(2858, 5.0), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693), (1198, 3.6993487698986973)]
3143: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
3831: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
2761: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
2487: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1580, 3.7065846599131693)]
466: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
2889: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
105: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
295: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
6022: [(2858, 5.0), (1196, 4.363241678726483), (1210, 4.232995658465991), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693), (1198, 3.6993487698986973)]
2474: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (2028, 3.8549204052098407), (593, 3.7680897250361793), (1270, 3.7409551374819103), (1580, 3.7065846599131693), (1198, 3.6993487698986973)]
5659: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
3559: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
4103: [(260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
403: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
3055: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
3360: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
2024: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
1098: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
2492: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
938: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
3553: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
1615: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
1731: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
2315: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
1182: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
4078: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
4988: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
1380: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
3858: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
5119: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
3774: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
2422: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
680: [(260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
53: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
677: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
2407: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
5286: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
3437: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1580, 3.7065846599131693)]
3757: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
1680: [(2858, 5.0), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
5405: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
3440: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
4643: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103), (1580, 3.7065846599131693)]
3666: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1580, 3.7065846599131693)]
4954: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
4346: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
1017: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
1416: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
3920: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
3394: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
3710: [(2858, 5.0), (260, 4.384949348769899), (1196, 4.363241678726483), (1210, 4.232995658465991), (480, 3.9218523878437046), (589, 3.9019536903039076), (2028, 3.8549204052098407), (593, 3.7680897250361793), (2571, 3.755426917510854), (1270, 3.7409551374819103)]
